epoch,train_SER,val_SER
52,0.017167187500000014,0.019112499999999977
53,0.017170312500000007,0.01920624999999998
54,0.01716093750000003,0.02046250000000005
55,0.017135937499999976,0.019425000000000026
56,0.017165624999999962,0.019225000000000048
57,0.017126562499999998,0.020368750000000047
58,0.017131250000000042,0.01943125000000001
59,0.017089062499999974,0.01964374999999996
60,0.01708593749999998,0.01959999999999995
61,0.017059374999999988,0.019562500000000038
62,0.01703906249999998,0.019143750000000015
63,0.01701562499999998,0.01934999999999998
64,0.017035937499999987,0.01913750000000003
65,0.016992187499999978,0.019018749999999973
66,0.0169828125,0.018974999999999964
67,0.0169828125,0.01910624999999999
68,0.016967187500000036,0.01888124999999996
69,0.016967187500000036,0.018568750000000023
70,0.01693906249999999,0.01843125000000001
71,0.016931249999999953,0.018412500000000054
72,0.016885937500000003,0.01831875000000005
73,0.016898437499999974,0.018312499999999954
74,0.01687031250000004,0.01830624999999997
75,0.016879687500000018,0.01833125000000002
76,0.01683749999999995,0.018299999999999983
77,0.01682812499999997,0.018449999999999966
78,0.016831249999999964,0.018556250000000052
79,0.016834374999999957,0.018299999999999983
80,0.016851562499999972,0.018349999999999977
81,0.016832812500000016,0.01836249999999995
82,0.016840625000000053,0.01833125000000002
83,0.016817187500000053,0.018381250000000016
84,0.016840625000000053,0.018293749999999998
85,0.01680312500000003,0.01830624999999997
86,0.016809375000000015,0.018337500000000007
87,0.016796875000000044,0.01824999999999999
88,0.016765625000000006,0.018112499999999976
89,0.01674687500000005,0.018287500000000012
90,0.016773437500000044,0.01806249999999998
91,0.016754687499999976,0.018225000000000047
92,0.016731249999999975,0.01795000000000002
93,0.016728124999999983,0.01793750000000005
94,0.016709375000000026,0.017931249999999954
95,0.01669374999999995,0.017850000000000033
96,0.016684374999999974,0.017856250000000018
97,0.01664687499999995,0.018000000000000016
98,0.016660937499999973,0.01800625
99,0.01663437499999998,0.018074999999999952
100,0.016628124999999994,0.01795000000000002
101,0.016639062500000024,0.018068749999999967
102,0.016631249999999986,0.01826249999999996
103,0.016640624999999964,0.018131250000000043
104,0.0166015625,0.01781250000000001
105,0.016625,0.01781250000000001
106,0.016598437500000007,0.01773749999999996
107,0.01657968750000005,0.017693749999999953
108,0.016593749999999963,0.017650000000000055
109,0.016584374999999985,0.01773749999999996
110,0.01657968750000005,0.01776875
111,0.016585937500000036,0.01772499999999999
112,0.016562500000000036,0.017618750000000016
113,0.01655625000000005,0.01745624999999995
114,0.016543749999999968,0.017493749999999975
115,0.01654531250000002,0.01749999999999996
116,0.016507812499999996,0.017562500000000036
117,0.016504687500000004,0.017449999999999966
118,0.01647968749999995,0.017525000000000013
119,0.01643125000000001,0.017481250000000004
120,0.016471875000000025,0.01748749999999999
121,0.016462500000000047,0.017637499999999973
122,0.016439062500000046,0.01755625000000005
123,0.016434375,0.017650000000000055
124,0.01644218750000004,0.01765625000000004
125,0.016437499999999994,0.01755625000000005
126,0.01644531250000003,0.017531249999999998
127,0.016429687499999956,0.017425000000000024
128,0.01642343749999997,0.01749999999999996
129,0.01640937499999995,0.017406249999999956
130,0.016392187500000044,0.017437499999999995
131,0.016390624999999992,0.0173875
132,0.016381250000000014,0.017393749999999986
133,0.01635468750000002,0.01737500000000003
134,0.016348437500000035,0.01744374999999998
135,0.01634374999999999,0.01741875000000004
136,0.016340624999999998,0.017381250000000015
137,0.016323437499999982,0.01734374999999999
138,0.016323437499999982,0.017325000000000035
139,0.01632187500000004,0.017362499999999947
140,0.016306249999999967,0.017356249999999962
141,0.016312499999999952,0.01731875000000005
142,0.016282812499999966,0.01726249999999996
143,0.016262499999999958,0.017281250000000026
144,0.016271875000000047,0.01731875000000005
145,0.016279687499999973,0.01727500000000004
146,0.016245312500000053,0.01716249999999997
147,0.016267187500000002,0.017225000000000046
148,0.016257812500000024,0.01731875000000005
149,0.01624375,0.01726249999999996
150,0.01626406250000001,0.017337500000000006
151,0.016245312500000053,0.01720624999999998
152,0.01623125000000003,0.01721874999999995
153,0.016256249999999972,0.017199999999999993
154,0.016260937500000017,0.01728750000000001
155,0.016225000000000045,0.01734374999999999
156,0.01623125000000003,0.01720624999999998
157,0.016217187500000008,0.017256249999999973
158,0.01622968749999998,0.01723125000000003
159,0.016199999999999992,0.01723125000000003
160,0.016189062499999962,0.017243750000000002
161,0.016214062500000015,0.017187500000000022
162,0.01621874999999995,0.017268750000000055
163,0.016195312499999948,0.017237500000000017
164,0.016235937499999964,0.01707499999999995
165,0.01616562499999996,0.01723125000000003
166,0.016199999999999992,0.017199999999999993
167,0.01617500000000005,0.017249999999999988
168,0.016221875000000052,0.01720624999999998
169,0.01616249999999997,0.017256249999999973
170,0.016179687499999984,0.017293749999999997
171,0.016190625000000014,0.01721874999999995
172,0.016212499999999963,0.017181250000000037
173,0.016215624999999956,0.017225000000000046
174,0.016204687500000037,0.017249999999999988
175,0.01618437500000003,0.017237500000000017
176,0.01624218749999995,0.01711874999999996
177,0.016181250000000036,0.017243750000000002
178,0.01618437500000003,0.017268750000000055
179,0.01623281249999997,0.01720624999999998
180,0.016168749999999954,0.01727500000000004
181,0.01617656249999999,0.017299999999999982
182,0.016181250000000036,0.017293749999999997
183,0.01619843750000005,0.017181250000000037
184,0.016179687499999984,0.017243750000000002
185,0.0161734375,0.017193750000000008
186,0.016146875000000005,0.017243750000000002
187,0.016124999999999945,0.01727500000000004
188,0.01615156250000005,0.017293749999999997
189,0.016135937499999975,0.017268750000000055
190,0.016132812499999982,0.017187500000000022
191,0.016139062499999968,0.017187500000000022
192,0.016145312499999953,0.017243750000000002
193,0.016135937499999975,0.017225000000000046
194,0.016103124999999996,0.01717500000000005
195,0.01612812500000005,0.017187500000000022
196,0.01612031250000001,0.01721874999999995
197,0.01611718750000002,0.01716249999999997
198,0.016135937499999975,0.017199999999999993
199,0.016121874999999952,0.01721874999999995
200,0.01612968749999999,0.017249999999999988
201,0.016139062499999968,0.01715
202,0.016089062499999973,0.01720624999999998
203,0.01611718750000002,0.017193750000000008
204,0.016110937500000033,0.01710624999999999
205,0.01611874999999996,0.017137500000000028
206,0.016114062500000026,0.017143750000000013
207,0.01610937499999998,0.01711874999999996
208,0.016112499999999974,0.017081250000000048
209,0.016114062500000026,0.017137500000000028
210,0.01609687500000001,0.01731875000000005
211,0.016115624999999967,0.017237500000000017
212,0.016123437500000004,0.017187500000000022
213,0.01612812500000005,0.017187500000000022
214,0.01613125000000004,0.017199999999999993
215,0.016132812499999982,0.01723125000000003
216,0.01610624999999999,0.017249999999999988
217,0.016110937500000033,0.017237500000000017
218,0.016121874999999952,0.017225000000000046
219,0.016100000000000003,0.01726249999999996
220,0.016135937499999975,0.017181250000000037
221,0.01612812500000005,0.017268750000000055
222,0.01609531249999996,0.017187500000000022
223,0.016121874999999952,0.01703750000000004
224,0.01610781250000004,0.017087500000000033
225,0.016101562500000055,0.01716249999999997
226,0.01612812500000005,0.01705000000000001
227,0.016059374999999987,0.017068749999999966
228,0.016087500000000032,0.017043750000000024
229,0.01607499999999995,0.01707499999999995
230,0.016056249999999994,0.017087500000000033
231,0.016078125000000054,0.017056249999999995
232,0.016087500000000032,0.016887500000000055
233,0.01606249999999998,0.017087500000000033
234,0.016092187499999966,0.016956250000000006
235,0.01608593749999998,0.016874999999999973
236,0.016059374999999987,0.01688124999999996
237,0.016031250000000052,0.016856250000000017
238,0.016068749999999965,0.01690625000000001
239,0.016090625000000025,0.016862500000000002
240,0.016057812500000046,0.01683749999999995
241,0.01606249999999998,0.01683749999999995
242,0.016054687500000053,0.01693750000000005
243,0.01604062500000003,0.016900000000000026
244,0.01604218749999997,0.016868749999999988
245,0.01605000000000001,0.016868749999999988
246,0.016023437500000015,0.01688124999999996
247,0.016081250000000047,0.016843750000000046
248,0.01602812499999995,0.016887500000000055
249,0.01601718750000003,0.016862500000000002
250,0.016021874999999963,0.016924999999999968
251,0.016054687500000053,0.016924999999999968
252,0.016000000000000014,0.01688124999999996
253,0.01600625,0.016862500000000002
254,0.016009374999999992,0.017000000000000015
255,0.015987500000000043,0.016956250000000006
256,0.016014062500000037,0.016918749999999982
257,0.015990625000000036,0.016900000000000026
258,0.016026562500000008,0.01693750000000005
259,0.016026562500000008,0.016943750000000035
260,0.016004687499999948,0.016931249999999953
261,0.01601874999999997,0.016924999999999968
262,0.01599687500000002,0.016943750000000035
263,0.01600625,0.01688124999999996
264,0.01600781250000005,0.016924999999999968
265,0.016009374999999992,0.01690625000000001
266,0.01599375000000003,0.016924999999999968
267,0.01604218749999997,0.016912499999999997
268,0.015979687500000006,0.01689375000000004
269,0.01599375000000003,0.01693750000000005
270,0.016015624999999978,0.01689375000000004
271,0.015956250000000005,0.016862500000000002
272,0.01598593749999999,0.016943750000000035
273,0.016021874999999963,0.01685000000000003
274,0.016020312500000022,0.016862500000000002
275,0.01599375000000003,0.016812500000000008
276,0.01600781250000005,0.016843750000000046
277,0.016009374999999992,0.016806250000000023
278,0.016010937500000044,0.016862500000000002
279,0.01599687500000002,0.016868749999999988
280,0.016001562499999955,0.016774999999999984
281,0.016067187500000024,0.01672499999999999
282,0.01601718750000003,0.016743749999999946
283,0.01600781250000005,0.016743749999999946
284,0.01599687500000002,0.01682499999999998
285,0.016004687499999948,0.016762500000000014
286,0.016000000000000014,0.01673749999999996
287,0.016000000000000014,0.016762500000000014
288,0.01598437500000005,0.016806250000000023
289,0.016003125000000007,0.016774999999999984
290,0.015976562500000013,0.01672499999999999
291,0.01596249999999999,0.01685000000000003
292,0.01600625,0.016718750000000004
293,0.016024999999999956,0.01666875000000001
294,0.01598593749999999,0.016687499999999966
295,0.01599375000000003,0.01673749999999996
296,0.01599375000000003,0.01678124999999997
297,0.015970312500000028,0.016718750000000004
298,0.015957812499999946,0.01668124999999998
299,0.015953125000000012,0.01671250000000002
